GB Results:
Attributes: ('fixed acidity'), Accuracy: 0.76000, Precision: 0.66563, Recall: 0.76000
Attributes: ('volatile acidity'), Accuracy: 0.73000, Precision: 0.66140, Recall: 0.73000
Attributes: ('citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar'), Accuracy: 0.72000, Precision: 0.66180, Recall: 0.72000
Attributes: ('chlorides'), Accuracy: 0.75692, Precision: 0.63439, Recall: 0.75692
Attributes: ('free sulfur dioxide'), Accuracy: 0.74000, Precision: 0.66877, Recall: 0.74000
Attributes: ('total sulfur dioxide'), Accuracy: 0.76462, Precision: 0.58985, Recall: 0.76462
Attributes: ('density'), Accuracy: 0.72154, Precision: 0.66138, Recall: 0.72154
Attributes: ('pH'), Accuracy: 0.76538, Precision: 0.64955, Recall: 0.76538
Attributes: ('sulphates'), Accuracy: 0.76385, Precision: 0.66519, Recall: 0.76385
Attributes: ('alcohol'), Accuracy: 0.70231, Precision: 0.68212, Recall: 0.70231
Attributes: ('fixed acidity', 'volatile acidity'), Accuracy: 0.73385, Precision: 0.66545, Recall: 0.73385
Attributes: ('fixed acidity', 'citric acid'), Accuracy: 0.76000, Precision: 0.68156, Recall: 0.76000
Attributes: ('fixed acidity', 'residual sugar'), Accuracy: 0.73615, Precision: 0.68249, Recall: 0.73615
Attributes: ('fixed acidity', 'chlorides'), Accuracy: 0.75077, Precision: 0.67831, Recall: 0.75077
Attributes: ('fixed acidity', 'free sulfur dioxide'), Accuracy: 0.73385, Precision: 0.67149, Recall: 0.73385
Attributes: ('fixed acidity', 'total sulfur dioxide'), Accuracy: 0.75154, Precision: 0.66406, Recall: 0.75154
Attributes: ('fixed acidity', 'density'), Accuracy: 0.73615, Precision: 0.67863, Recall: 0.73615
Attributes: ('fixed acidity', 'pH'), Accuracy: 0.76615, Precision: 0.69397, Recall: 0.76615
Attributes: ('fixed acidity', 'sulphates'), Accuracy: 0.76385, Precision: 0.69760, Recall: 0.76385
Attributes: ('fixed acidity', 'alcohol'), Accuracy: 0.72231, Precision: 0.68758, Recall: 0.72231
Attributes: ('volatile acidity', 'citric acid'), Accuracy: 0.73462, Precision: 0.62817, Recall: 0.73462
Attributes: ('volatile acidity', 'residual sugar'), Accuracy: 0.73462, Precision: 0.67394, Recall: 0.73462
Attributes: ('volatile acidity', 'chlorides'), Accuracy: 0.73385, Precision: 0.67403, Recall: 0.73385
Attributes: ('volatile acidity', 'free sulfur dioxide'), Accuracy: 0.73000, Precision: 0.64091, Recall: 0.73000
Attributes: ('volatile acidity', 'total sulfur dioxide'), Accuracy: 0.74769, Precision: 0.68004, Recall: 0.74769
Attributes: ('volatile acidity', 'density'), Accuracy: 0.75385, Precision: 0.69395, Recall: 0.75385
Attributes: ('volatile acidity', 'pH'), Accuracy: 0.74308, Precision: 0.66038, Recall: 0.74308
Attributes: ('volatile acidity', 'sulphates'), Accuracy: 0.75308, Precision: 0.69543, Recall: 0.75308
Attributes: ('volatile acidity', 'alcohol'), Accuracy: 0.73692, Precision: 0.69717, Recall: 0.73692
Attributes: ('citric acid', 'residual sugar'), Accuracy: 0.72462, Precision: 0.64278, Recall: 0.72462
Attributes: ('citric acid', 'chlorides'), Accuracy: 0.74846, Precision: 0.66661, Recall: 0.74846
Attributes: ('citric acid', 'free sulfur dioxide'), Accuracy: 0.74385, Precision: 0.65176, Recall: 0.74385
Attributes: ('citric acid', 'total sulfur dioxide'), Accuracy: 0.75385, Precision: 0.64316, Recall: 0.75385
Attributes: ('citric acid', 'density'), Accuracy: 0.73538, Precision: 0.67177, Recall: 0.73538
Attributes: ('citric acid', 'pH'), Accuracy: 0.75077, Precision: 0.64006, Recall: 0.75077
Attributes: ('citric acid', 'sulphates'), Accuracy: 0.76385, Precision: 0.69258, Recall: 0.76385
Attributes: ('citric acid', 'alcohol'), Accuracy: 0.72462, Precision: 0.67911, Recall: 0.72462
Attributes: ('residual sugar', 'chlorides'), Accuracy: 0.74462, Precision: 0.68814, Recall: 0.74462
Attributes: ('residual sugar', 'free sulfur dioxide'), Accuracy: 0.73308, Precision: 0.67259, Recall: 0.73308
Attributes: ('residual sugar', 'total sulfur dioxide'), Accuracy: 0.74000, Precision: 0.66953, Recall: 0.74000
Attributes: ('residual sugar', 'density'), Accuracy: 0.74077, Precision: 0.70969, Recall: 0.74077
Attributes: ('residual sugar', 'pH'), Accuracy: 0.72231, Precision: 0.64291, Recall: 0.72231
Attributes: ('residual sugar', 'sulphates'), Accuracy: 0.73462, Precision: 0.65958, Recall: 0.73462
Attributes: ('residual sugar', 'alcohol'), Accuracy: 0.74077, Precision: 0.72472, Recall: 0.74077
Attributes: ('chlorides', 'free sulfur dioxide'), Accuracy: 0.75077, Precision: 0.69283, Recall: 0.75077
Attributes: ('chlorides', 'total sulfur dioxide'), Accuracy: 0.74385, Precision: 0.67124, Recall: 0.74385
Attributes: ('chlorides', 'density'), Accuracy: 0.73692, Precision: 0.67925, Recall: 0.73692
Attributes: ('chlorides', 'pH'), Accuracy: 0.75077, Precision: 0.66976, Recall: 0.75077
Attributes: ('chlorides', 'sulphates'), Accuracy: 0.75846, Precision: 0.69217, Recall: 0.75846
Attributes: ('chlorides', 'alcohol'), Accuracy: 0.72385, Precision: 0.68340, Recall: 0.72385
Attributes: ('free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.74692, Precision: 0.66973, Recall: 0.74692
Attributes: ('free sulfur dioxide', 'density'), Accuracy: 0.72769, Precision: 0.67610, Recall: 0.72769
Attributes: ('free sulfur dioxide', 'pH'), Accuracy: 0.73923, Precision: 0.64816, Recall: 0.73923
Attributes: ('free sulfur dioxide', 'sulphates'), Accuracy: 0.73846, Precision: 0.65288, Recall: 0.73846
Attributes: ('free sulfur dioxide', 'alcohol'), Accuracy: 0.71846, Precision: 0.67714, Recall: 0.71846
Attributes: ('total sulfur dioxide', 'density'), Accuracy: 0.73923, Precision: 0.67589, Recall: 0.73923
Attributes: ('total sulfur dioxide', 'pH'), Accuracy: 0.75538, Precision: 0.65346, Recall: 0.75538
Attributes: ('total sulfur dioxide', 'sulphates'), Accuracy: 0.76462, Precision: 0.70189, Recall: 0.76462
Attributes: ('total sulfur dioxide', 'alcohol'), Accuracy: 0.75077, Precision: 0.69697, Recall: 0.75077
Attributes: ('density', 'pH'), Accuracy: 0.73692, Precision: 0.68008, Recall: 0.73692
Attributes: ('density', 'sulphates'), Accuracy: 0.75692, Precision: 0.70098, Recall: 0.75692
Attributes: ('density', 'alcohol'), Accuracy: 0.70923, Precision: 0.68481, Recall: 0.70923
Attributes: ('pH', 'sulphates'), Accuracy: 0.76308, Precision: 0.70052, Recall: 0.76308
Attributes: ('pH', 'alcohol'), Accuracy: 0.75000, Precision: 0.70069, Recall: 0.75000
Attributes: ('sulphates', 'alcohol'), Accuracy: 0.71846, Precision: 0.69239, Recall: 0.71846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid'), Accuracy: 0.75846, Precision: 0.70371, Recall: 0.75846
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar'), Accuracy: 0.75692, Precision: 0.70886, Recall: 0.75692
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides'), Accuracy: 0.76231, Precision: 0.70434, Recall: 0.76231
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide'), Accuracy: 0.74538, Precision: 0.68141, Recall: 0.74538
Attributes: ('fixed acidity', 'volatile acidity', 'total sulfur dioxide'), Accuracy: 0.76077, Precision: 0.71097, Recall: 0.76077
Attributes: ('fixed acidity', 'volatile acidity', 'density'), Accuracy: 0.74846, Precision: 0.70074, Recall: 0.74846
Attributes: ('fixed acidity', 'volatile acidity', 'pH'), Accuracy: 0.76000, Precision: 0.70596, Recall: 0.76000
Attributes: ('fixed acidity', 'volatile acidity', 'sulphates'), Accuracy: 0.77538, Precision: 0.73452, Recall: 0.77538
Attributes: ('fixed acidity', 'volatile acidity', 'alcohol'), Accuracy: 0.74692, Precision: 0.70863, Recall: 0.74692
Attributes: ('fixed acidity', 'citric acid', 'residual sugar'), Accuracy: 0.75077, Precision: 0.69967, Recall: 0.75077
Attributes: ('fixed acidity', 'citric acid', 'chlorides'), Accuracy: 0.75846, Precision: 0.69650, Recall: 0.75846
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide'), Accuracy: 0.74077, Precision: 0.68899, Recall: 0.74077
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide'), Accuracy: 0.75538, Precision: 0.67278, Recall: 0.75538
Attributes: ('fixed acidity', 'citric acid', 'density'), Accuracy: 0.74769, Precision: 0.69401, Recall: 0.74769
Attributes: ('fixed acidity', 'citric acid', 'pH'), Accuracy: 0.76692, Precision: 0.71111, Recall: 0.76692
Attributes: ('fixed acidity', 'citric acid', 'sulphates'), Accuracy: 0.76769, Precision: 0.71535, Recall: 0.76769
Attributes: ('fixed acidity', 'citric acid', 'alcohol'), Accuracy: 0.73615, Precision: 0.69078, Recall: 0.73615
Attributes: ('fixed acidity', 'residual sugar', 'chlorides'), Accuracy: 0.75538, Precision: 0.70524, Recall: 0.75538
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide'), Accuracy: 0.75000, Precision: 0.68971, Recall: 0.75000
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide'), Accuracy: 0.75846, Precision: 0.70227, Recall: 0.75846
Attributes: ('fixed acidity', 'residual sugar', 'density'), Accuracy: 0.75769, Precision: 0.71859, Recall: 0.75769
Attributes: ('fixed acidity', 'residual sugar', 'pH'), Accuracy: 0.74077, Precision: 0.67486, Recall: 0.74077
Attributes: ('fixed acidity', 'residual sugar', 'sulphates'), Accuracy: 0.75769, Precision: 0.69645, Recall: 0.75769
Attributes: ('fixed acidity', 'residual sugar', 'alcohol'), Accuracy: 0.76385, Precision: 0.72937, Recall: 0.76385
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide'), Accuracy: 0.76231, Precision: 0.72055, Recall: 0.76231
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide'), Accuracy: 0.75308, Precision: 0.68733, Recall: 0.75308
Attributes: ('fixed acidity', 'chlorides', 'density'), Accuracy: 0.76000, Precision: 0.70908, Recall: 0.76000
Attributes: ('fixed acidity', 'chlorides', 'pH'), Accuracy: 0.76000, Precision: 0.69718, Recall: 0.76000
Attributes: ('fixed acidity', 'chlorides', 'sulphates'), Accuracy: 0.76462, Precision: 0.71335, Recall: 0.76462
Attributes: ('fixed acidity', 'chlorides', 'alcohol'), Accuracy: 0.73923, Precision: 0.69272, Recall: 0.73923
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.74846, Precision: 0.68999, Recall: 0.74846
Attributes: ('fixed acidity', 'free sulfur dioxide', 'density'), Accuracy: 0.74231, Precision: 0.69479, Recall: 0.74231
Attributes: ('fixed acidity', 'free sulfur dioxide', 'pH'), Accuracy: 0.74769, Precision: 0.68311, Recall: 0.74769
Attributes: ('fixed acidity', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.74692, Precision: 0.69348, Recall: 0.74692
Attributes: ('fixed acidity', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.76077, Precision: 0.72842, Recall: 0.76077
Attributes: ('fixed acidity', 'total sulfur dioxide', 'density'), Accuracy: 0.74385, Precision: 0.69552, Recall: 0.74385
Attributes: ('fixed acidity', 'total sulfur dioxide', 'pH'), Accuracy: 0.76538, Precision: 0.70397, Recall: 0.76538
Attributes: ('fixed acidity', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.76308, Precision: 0.70256, Recall: 0.76308
Attributes: ('fixed acidity', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.76769, Precision: 0.73128, Recall: 0.76769
Attributes: ('fixed acidity', 'density', 'pH'), Accuracy: 0.75692, Precision: 0.71161, Recall: 0.75692
Attributes: ('fixed acidity', 'density', 'sulphates'), Accuracy: 0.76077, Precision: 0.71383, Recall: 0.76077
Attributes: ('fixed acidity', 'density', 'alcohol'), Accuracy: 0.74077, Precision: 0.70198, Recall: 0.74077
Attributes: ('fixed acidity', 'pH', 'sulphates'), Accuracy: 0.77846, Precision: 0.72366, Recall: 0.77846
Attributes: ('fixed acidity', 'pH', 'alcohol'), Accuracy: 0.74538, Precision: 0.69709, Recall: 0.74538
Attributes: ('fixed acidity', 'sulphates', 'alcohol'), Accuracy: 0.75615, Precision: 0.71383, Recall: 0.75615
Attributes: ('volatile acidity', 'citric acid', 'residual sugar'), Accuracy: 0.75846, Precision: 0.70489, Recall: 0.75846
Attributes: ('volatile acidity', 'citric acid', 'chlorides'), Accuracy: 0.76077, Precision: 0.70542, Recall: 0.76077
Attributes: ('volatile acidity', 'citric acid', 'free sulfur dioxide'), Accuracy: 0.73308, Precision: 0.65267, Recall: 0.73308
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide'), Accuracy: 0.75769, Precision: 0.68736, Recall: 0.75769
Attributes: ('volatile acidity', 'citric acid', 'density'), Accuracy: 0.74692, Precision: 0.68640, Recall: 0.74692
Attributes: ('volatile acidity', 'citric acid', 'pH'), Accuracy: 0.74615, Precision: 0.65725, Recall: 0.74615
Attributes: ('volatile acidity', 'citric acid', 'sulphates'), Accuracy: 0.75692, Precision: 0.69140, Recall: 0.75692
Attributes: ('volatile acidity', 'citric acid', 'alcohol'), Accuracy: 0.74846, Precision: 0.70705, Recall: 0.74846
Attributes: ('volatile acidity', 'residual sugar', 'chlorides'), Accuracy: 0.76308, Precision: 0.73179, Recall: 0.76308
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide'), Accuracy: 0.75308, Precision: 0.69936, Recall: 0.75308
